Year,Month,Day,Observed Q (mm/day),Rainfall (mm/day),PET (mm/day)
1975,3,22,0.050625638,0.0067204,6.5421
1975,3,23,0.050625638,1.5761,6.3279
1975,3,24,0.049645787,0.66897,5.8704
1975,3,25,0.049972404,1.0528,5.4802
1975,3,26,0.049645787,0,5.6074
1975,3,27,0.04931917,0,5.1402
1975,3,28,0.04931917,0,5.519
1975,3,29,0.04931917,0,6.0025
1975,3,30,0.048339319,0.089673,6.2223
1975,3,31,0.048012702,0.64189,6.4644
1975,4,1,0.079694553,0.038665,6.567
1975,4,2,0.047359468,0.18922,6.7874
1975,4,3,0.047359468,0,6.9234
1975,4,4,0.047032851,0,7.1468
1975,4,5,0.046379617,0,7.2427
1975,4,6,0.046053,0,7.1267
1975,4,7,0.054871659,0,6.9747
1975,4,8,0.043440064,0,6.88
1975,4,9,0.043113446,0,6.8238
1975,4,10,0.041153744,0,6.8281
1975,4,11,0.040827127,0,6.6731
1975,4,12,0.04050051,0,6.9139
1975,4,13,0.040173893,0,7.1908
1975,4,14,0.039194042,0,7.3174
1975,4,15,0.038867425,0,7.2679
1975,4,16,0.037887574,0,7.2365
1975,4,17,0.035927872,0,7.1553
1975,4,18,0.035274638,0,7.3559
1975,4,19,0.033314936,0,7.5019
1975,4,20,0.034621404,0,7.6033
1975,4,21,0.034621404,0,7.4409
1975,4,22,0.034294787,0,7.3281
1975,4,23,0.033641553,0,7.4017
1975,4,24,0.031028617,0,7.5794
1975,4,25,0.029722149,0.071819,7.6046
1975,4,26,0.029395532,0.04711,7.5432
1975,4,27,0.029395532,0,7.4383
1975,4,28,0.027109213,0,7.4348
1975,4,29,0.026455979,0,7.5733
1975,4,30,0.026455979,0.15195,7.7255
1975,5,1,0.02514951,0,7.8215
1975,5,2,0.02514951,0,7.8569
1975,5,3,0.024169659,0,7.7866
1975,5,4,0.025802744,0,7.6771
1975,5,5,0.025802744,0,7.3683
1975,5,6,0.023843042,0,7.1559
1975,5,7,0.022863191,0,7.406
1975,5,8,0.023516425,0,7.8835
1975,5,9,0.023189808,0,7.7096
1975,5,10,0.022863191,0,7.5635
1975,5,11,0.023843042,0,7.4983
1975,5,12,0.023189808,0,7.4941
1975,5,13,0.023189808,0.098858,7.5504
1975,5,14,0.022536574,0,7.6088
1975,5,15,0.022209957,0,7.5777
1975,5,16,0.022209957,0.038665,7.2785
1975,5,17,0.022209957,0,7.1497
1975,5,18,0.022209957,0,7.0069
1975,5,19,0.02188334,0,7.2546
1975,5,20,0.02188334,0,7.5473
1975,5,21,0.021556723,0,7.3984
1975,5,22,0.021556723,0,7.5554
1975,5,23,0.021556723,0,7.8082
1975,5,24,0.021230106,0.019332,7.6109
1975,5,25,0.021230106,0.053248,7.6459
1975,5,26,0.021230106,0,7.33
1975,5,27,0.021230106,0.019332,7.287
1975,5,28,0.021230106,0.0054211,7.2402
1975,5,29,0.020903489,0,7.3275
1975,5,30,0.020903489,0.20712,7.3798
1975,5,31,0.019923638,2.8077,7.0454
1975,6,1,0.020250255,4.5045,7.2738
1975,6,2,0.020250255,0.67034,6.6952
1975,6,3,0.019923638,2.3028,6.5429
1975,6,4,0.019597021,0.0092966,6.7319
1975,6,5,0.019597021,0.86248,6.4465
1975,6,6,0.019270404,0,6.5618
1975,6,7,0.018943787,0,6.4531
1975,6,8,0.01861717,3.8961,6.8797
1975,6,9,0.019923638,0.067496,6.6891
1975,6,10,0.019597021,0.06819,6.693
1975,6,11,0.020250255,1.0142,6.6721
1975,6,12,0.020250255,0,6.7595
1975,6,13,0.020250255,0,6.7927
1975,6,14,0.019923638,0,7.3056
1975,6,15,0.017963936,0.0054211,7.5784
1975,6,16,0.017637319,0.040278,7.5352
1975,6,17,0.017637319,0.51774,7.6079
1975,6,18,0.02188334,9.2204,7.4013
1975,6,19,0.074795297,21.826,6.331
1975,6,20,0.217200318,14.077,4.3995
1975,6,21,0.205442105,7.5732,4.4114
1975,6,22,0.12052168,10.141,4.4357
1975,6,23,0.104844063,8.2107,5.6955
1975,6,24,0.064343553,13.325,5.4702
1975,6,25,0.102884361,20.706,5.7962
1975,6,26,0.245615998,10.664,5.1932
1975,6,27,0.251495105,7.689,5.4571
